T,FCOR
2164.3508426716726,0.9989092958313411
2164.3712743083306,0.9988904977426141
2164.4121377809424,0.9993446608826726
2164.43256951667,0.9999536208887572
2164.4530012519244,1.0000732540550958
2164.4734329869534,1.000028127164777
2164.4938647217496,1.0000615338370324
2164.5142963560793,0.9999636578442798
2164.5347281901704,0.9999869448156595
2164.5551599240353,1.0001121899058039
2164.575591657427,1.0001486680511287
2164.5960233903606,1.0000813563865671
2164.616455123294,1.0000234384261089
2164.6368868557547,1.0000454015741946
2164.657318587757,0.9999876137649295
2164.6777503195262,1.0001201021422819
2164.6981821510562,0.9999761103357372
2164.71861388236,0.9999042539945405
2164.739045513197,0.9999043491362201
2164.759477343563,1.0000386174128895
2164.7799090737026,1.000037149116245
2164.8003407036085,0.9999578393201785
2164.820772533043,1.0000988486574545
2164.8412042622513,1.0000235616383637
2164.861635891226,1.0000482233669397
2164.902499448006,0.9998973447423446
2164.9229310760493,0.9998541897764222
2164.943362903621,0.9998391467731182
2164.963794630734,0.9999944149009921
2164.984226257846,1.0000402335709206
2165.0046580844864,1.0000221477323934
2165.025089810668,1.0000254952323622
2165.0455215366164,1.0000578918919951
2165.065953262325,1.0000043550177178
2165.086384987808,1.0000082502591539
2165.106816712825,1.0000101005363262
2165.1272484376022,1.0000817794003989
2165.147680161921,0.9999672652893911
2165.168111886007,1.0001672944517663
2165.1885437096207,1.0002189811107314
2165.2089753332402,1.0000985501010307
2165.229407156163,1.0000974668472236
2165.2498387790765,0.9999217829966462
2165.2702705015327,0.9999676270092648
2165.2907023237494,1.0000927779447133
2165.3111339455063,0.9999116000307202
2165.331565667031,1.0000946879247108
2165.351997488324,1.000013236775681
2165.3928608297356,1.0000454278006137
2165.4132926500897,1.0000914237564664
2165.433724269984,1.0001853008998594
2165.454155989646,1.00015985402965
2165.4745878088434,1.0001572336140974
2165.495019427799,1.00008343606241
2165.51545114653,1.0000238325080026
2165.5358829647885,1.0001531209539518
2165.5563146830536,1.0000007490150653
2165.5767463006196,1.0001184917681472
2165.597178118187,1.00002362008448
2165.6380414519153,1.0000628034992742
2165.658473268544,1.0001210444635298
2165.678904984714,1.000023727746906
2165.699336600417,0.9999072905071116
2165.719768416122,0.999959424243833
2165.740200131353,1.0000646587785476
2165.7606319461265,1.0001849493632002
2165.7810635606584,1.0003009108244962
2165.8014952749654,1.0001211515174737
2165.8219270890404,1.000069246734828
2165.842358702648,1.0001264855665981
2165.8627904160167,1.0001483434954463
2165.8832221291595,1.0001138634899047
2165.9036538418295,1.0000896157605408
2165.924085554274,1.0001700363264283
2165.9445172662527,1.0000921912614258
2165.964948978224,1.0000025984721987
2165.985380689737,1.0001076054758393
2166.0058124007846,1.000113921100321
2166.026244111592,1.0000355001864782
2166.0466758221737,1.0000474879605221
2166.0671076325234,1.0001809497321121
2166.0875392423986,1.0000792055301848
2166.107970952049,1.0001085268847651
2166.1284027614674,1.0002186657982501
2166.1488343704114,1.0000756823544852
2166.1692660791305,1.0001106815884184
2166.1896978873847,1.000202843174021
2166.21012949563,1.000177603773731
2166.230561203418,1.0000549309256737
2166.250993010741,1.0001486190481044
2166.271424618055,1.0000621246713544
2166.291856424912,1.000200763239571
2166.3122881315358,1.000100655466647
2166.3327197376857,1.0002451508144907
2166.373583249304,1.0001034272534168
2166.3940149545233,1.0001379841765359
2166.434878364278,1.0001467854505677
2166.4757417728615,1.0001188800174585
2166.496173476691,1.000011338363068
2166.5166051802807,0.999839447499975
2166.5370369834127,0.9993580200119971
2166.5574685863103,0.9913404587793316
2166.5779002889685,0.9885107666763028
2166.598332091169,0.9875823507753508
2166.6187636931354,0.9872708930864716
2166.6391953948623,0.9880216325721113
2166.659627096131,0.9893632919561497
2166.6800587973994,0.9957385443397114
2166.700490497962,1.000258360318845
2166.720922198532,1.0002552220762584
2166.7413538986366,1.000300789160722
2166.761785598501,1.000120513158118
2166.7822172981396,1.0001912410315552
2166.8026489973126,1.0002829841070275
2166.823080796479,1.0000678430601828
2166.8639440934276,1.0002816779325099
2166.88437589143,1.0003167516179177
2166.9252391867485,1.0009501493857695
2166.9456709838196,1.00012698244108
2166.9661026806643,1.0002995734888707
2166.9865342772755,1.0002179527335209
2167.006966073648,1.0002041153944705
2167.0273977695615,0.9999473133427547
2167.0478293652413,1.000251766442473
2167.109124450413,1.0001759135886743
2167.129556244923,0.9999559904516451
2167.1499879392068,1.0000773671073238
2167.170419533024,1.0001235856705033
2167.1908513266026,1.0003290812653773
2167.211283019955,1.000016222865314
2167.231714713067,1.0001866844160618
2167.252146405721,1.0001662912312286
2167.272578098142,0.9999571188192939
2167.29300979033,1.0000686288291036
2167.313441482045,0.9999275363668173
2167.354304964785,1.0002399037341967
2167.3747365558083,1.0001734847525667
2167.3951682463667,1.000194069604293
2167.4156000366856,1.0003501898916471
2167.4564633166374,1.0002402131208419
2167.4973266951856,1.000303810303906
2167.5381901725705,1.00024215599884
2167.5586217610326,1.0001545667305527
2167.5994852367876,1.0001622213709154
2167.6199168240855,1.0002505435833224
2167.6403485111514,1.000248791405636
2167.660780297978,1.0003356122757905
2167.6812118845774,1.0003346073240598
2167.7016435709447,1.000175068029805
2167.72207535684,1.0000783980867556
2167.742507042509,1.0001406178542758
2167.762938627944,1.0003693495507127
2167.783370413141,1.0002066327159904
2167.8038020978784,1.000280774061021
2167.8446654666477,1.0002321445219675
2167.865097150454,1.0002405352231405
2167.885528934261,1.0002843668065158
2167.9059605175935,1.000427716043142
2167.9263922007012,1.0002386633738227
2167.946823983344,1.0002157209623552
2167.967255565978,1.0001909374818376
2167.9876872481545,1.0001465147315454
2168.008119030099,1.000306099034909
2168.0285506118016,1.000414844277706
2168.0489822930467,1.00015693472223
2168.089845654831,1.0001069858533236
2168.1102773353778,0.9999932636930339
2168.1307090156915,1.0003007229792447
2168.1511406955324,1.000327191407328
2168.1715723751477,1.0003123007066423
2168.19200405453,1.0002610976515143
2168.2124357336725,1.0002909489790208
2168.2328674123564,1.000335261586366
2168.2532991908083,1.00016409720665
2168.2737307692514,1.0004217842183047
2168.294162447004,1.0002906166905645
2168.335026002038,1.0002011560718485
2168.355457679092,1.0002873519187017
2168.375889455907,1.0003369915678377
2168.3963211324954,1.000271405083421
2168.416752908619,1.0003275860302778
2168.4371844847337,1.0003664602206321
2168.457616160391,1.0003319785604652
2168.478047935816,1.0001802583218686
2168.4984795107666,1.0002336036370156
2168.5189111857253,1.0003017874440976
2168.539342960219,1.0003480698641343
2168.5802062084986,1.0002998807424064
2168.600637982061,1.0002908451923702
2168.6210696556154,1.0002850307454236
2168.6415012287107,1.000182518679291
2168.6619330015674,1.000280281694363
2168.6823646741977,1.0003203633094366
2168.7027962465945,1.000320712064977
2168.723228018527,1.0002852202232577
2168.743659690219,1.0003012237735824
2168.7640912616844,1.0003460589663171
